Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0	ENB PHY Txed	0	0	0	2	0	0	MIB
0.005	ENB PHY Txed	0	5	0	2	0	0	SIB1
0.01	ENB PHY Txed	1	0	0	2	0	0	MIB
0.015	ENB PHY Txed	1	5	0	2	0	0	SIB1
0.02	ENB PHY Txed	2	0	0	2	0	0	RAR
0.02	ENB PHY Txed	2	0	0	2	0	0	MIB
0.025	ENB PHY Txed	2	5	0	2	0	0	SIB1
0.03	ENB PHY Txed	3	0	0	2	0	0	MIB
0.035	ENB PHY Txed	3	5	0	2	0	0	SIB1
0.04	ENB PHY Txed	4	0	0	2	0	0	MIB
0.045	ENB PHY Txed	4	5	0	2	0	0	SIB1
0.05	ENB PHY Txed	5	0	0	2	0	0	MIB
0.055	ENB PHY Txed	5	5	0	2	0	0	SIB1
0.06	ENB PHY Txed	6	0	0	2	0	0	MIB
0.065	ENB PHY Txed	6	5	0	2	0	0	SIB1
0.07	ENB PHY Txed	7	0	0	2	0	0	MIB
0.075	ENB PHY Txed	7	5	0	2	0	0	SIB1
0.08	ENB PHY Txed	8	0	0	2	0	0	MIB
0.085	ENB PHY Txed	8	5	0	2	0	0	SIB1
0.085	ENB PHY Txed	8	5	0	2	0	0	UL_UCI
0.09	ENB PHY Txed	9	0	0	2	0	0	MIB
0.095	ENB PHY Txed	9	5	0	2	0	0	SIB1
0.1	ENB PHY Txed	10	0	0	2	0	0	MIB
0.105	ENB PHY Txed	10	5	0	2	0	0	SIB1
0.11	ENB PHY Txed	11	0	0	2	0	0	MIB
0.115	ENB PHY Txed	11	5	0	2	0	0	SIB1
0.12	ENB PHY Txed	12	0	0	2	0	0	MIB
0.125	ENB PHY Txed	12	5	0	2	0	0	SIB1
0.13	ENB PHY Txed	13	0	0	2	0	0	MIB
0.135	ENB PHY Txed	13	5	0	2	0	0	SIB1
0.14	ENB PHY Txed	14	0	0	2	0	0	MIB
0.145	ENB PHY Txed	14	5	0	2	0	0	SIB1
0.15	ENB PHY Txed	15	0	0	2	0	0	MIB
0.155	ENB PHY Txed	15	5	0	2	0	0	SIB1
0.16	ENB PHY Txed	16	0	0	2	0	0	MIB
0.165	ENB PHY Txed	16	5	0	2	0	0	SIB1
0.165	ENB PHY Txed	16	5	0	2	0	0	UL_UCI
0.17	ENB PHY Txed	17	0	0	2	0	0	MIB
0.175	ENB PHY Txed	17	5	0	2	0	0	SIB1
0.18	ENB PHY Txed	18	0	0	2	0	0	MIB
0.185	ENB PHY Txed	18	5	0	2	0	0	SIB1
0.19	ENB PHY Txed	19	0	0	2	0	0	MIB
0.195	ENB PHY Txed	19	5	0	2	0	0	SIB1
0.2	ENB PHY Txed	20	0	0	2	0	0	MIB
0.205	ENB PHY Txed	20	5	0	2	0	0	SIB1
0.21	ENB PHY Txed	21	0	0	2	0	0	MIB
0.215	ENB PHY Txed	21	5	0	2	0	0	SIB1
0.22	ENB PHY Txed	22	0	0	2	0	0	MIB
0.225	ENB PHY Txed	22	5	0	2	0	0	SIB1
0.23	ENB PHY Txed	23	0	0	2	0	0	MIB
0.235	ENB PHY Txed	23	5	0	2	0	0	SIB1
0.24	ENB PHY Txed	24	0	0	2	0	0	MIB
0.245	ENB PHY Txed	24	5	0	2	0	0	SIB1
0.245	ENB PHY Txed	24	5	0	2	0	0	UL_UCI
0.25	ENB PHY Txed	25	0	0	2	0	0	MIB
0.255	ENB PHY Txed	25	5	0	2	0	0	SIB1
0.26	ENB PHY Txed	26	0	0	2	0	0	MIB
0.265	ENB PHY Txed	26	5	0	2	0	0	SIB1
0.27	ENB PHY Txed	27	0	0	2	0	0	MIB
0.275	ENB PHY Txed	27	5	0	2	0	0	SIB1
0.28	ENB PHY Txed	28	0	0	2	0	0	MIB
0.285	ENB PHY Txed	28	5	0	2	0	0	SIB1
0.29	ENB PHY Txed	29	0	0	2	0	0	MIB
0.295	ENB PHY Txed	29	5	0	2	0	0	SIB1
0.3	ENB PHY Txed	30	0	0	2	0	0	MIB
0.305	ENB PHY Txed	30	5	0	2	0	0	SIB1
0.31	ENB PHY Txed	31	0	0	2	0	0	MIB
0.315	ENB PHY Txed	31	5	0	2	0	0	SIB1
0.32	ENB PHY Txed	32	0	0	2	0	0	MIB
0.325	ENB PHY Txed	32	5	0	2	0	0	UL_UCI
0.325	ENB PHY Txed	32	5	0	2	0	0	SIB1
0.33	ENB PHY Txed	33	0	0	2	0	0	MIB
0.335	ENB PHY Txed	33	5	0	2	0	0	SIB1
0.34	ENB PHY Txed	34	0	0	2	0	0	MIB
0.345	ENB PHY Txed	34	5	0	2	0	0	SIB1
0.35	ENB PHY Txed	35	0	0	2	0	0	MIB
0.355	ENB PHY Txed	35	5	0	2	0	0	SIB1
0.36	ENB PHY Txed	36	0	0	2	0	0	MIB
0.365	ENB PHY Txed	36	5	0	2	0	0	SIB1
0.37	ENB PHY Txed	37	0	0	2	0	0	MIB
0.375	ENB PHY Txed	37	5	0	2	0	0	SIB1
0.38	ENB PHY Txed	38	0	0	2	0	0	MIB
0.385	ENB PHY Txed	38	5	0	2	0	0	SIB1
0.39	ENB PHY Txed	39	0	0	2	0	0	MIB
0.395	ENB PHY Txed	39	5	0	2	0	0	SIB1
0.4	ENB PHY Txed	40	0	0	2	0	0	MIB
0.405	ENB PHY Txed	40	5	0	2	0	0	SIB1
0.405	ENB PHY Txed	40	5	0	2	0	0	UL_UCI
0.41	ENB PHY Txed	41	0	0	2	0	0	MIB
0.415	ENB PHY Txed	41	5	0	2	0	0	SIB1
0.42	ENB PHY Txed	42	0	0	2	0	0	MIB
0.425	ENB PHY Txed	42	5	0	2	0	0	SIB1
0.43	ENB PHY Txed	43	0	0	2	0	0	MIB
0.435	ENB PHY Txed	43	5	0	2	0	0	SIB1
0.44	ENB PHY Txed	44	0	0	2	0	0	MIB
0.445	ENB PHY Txed	44	5	0	2	0	0	SIB1
0.45	ENB PHY Txed	45	0	0	2	0	0	MIB
0.455	ENB PHY Txed	45	5	0	2	0	0	SIB1
0.46	ENB PHY Txed	46	0	0	2	0	0	MIB
0.465	ENB PHY Txed	46	5	0	2	0	0	SIB1
0.47	ENB PHY Txed	47	0	0	2	0	0	MIB
0.475	ENB PHY Txed	47	5	0	2	0	0	SIB1
0.48	ENB PHY Txed	48	0	0	2	0	0	MIB
0.485	ENB PHY Txed	48	5	0	2	0	0	SIB1
0.485	ENB PHY Txed	48	5	0	2	0	0	UL_UCI
0.49	ENB PHY Txed	49	0	0	2	0	0	MIB
0.495	ENB PHY Txed	49	5	0	2	0	0	SIB1
0.5	ENB PHY Txed	50	0	0	2	0	0	MIB
0.505	ENB PHY Txed	50	5	0	2	0	0	SIB1
0.51	ENB PHY Txed	51	0	0	2	0	0	MIB
0.515	ENB PHY Txed	51	5	0	2	0	0	SIB1
0.52	ENB PHY Txed	52	0	0	2	0	0	MIB
0.525	ENB PHY Txed	52	5	0	2	0	0	SIB1
0.53	ENB PHY Txed	53	0	0	2	0	0	MIB
0.535	ENB PHY Txed	53	5	0	2	0	0	SIB1
0.54	ENB PHY Txed	54	0	0	2	0	0	MIB
0.545	ENB PHY Txed	54	5	0	2	0	0	SIB1
0.55	ENB PHY Txed	55	0	0	2	0	0	MIB
0.555	ENB PHY Txed	55	5	0	2	0	0	SIB1
0.56	ENB PHY Txed	56	0	0	2	0	0	MIB
0.565	ENB PHY Txed	56	5	0	2	0	0	SIB1
0.565	ENB PHY Txed	56	5	0	2	0	0	UL_UCI
0.57	ENB PHY Txed	57	0	0	2	0	0	MIB
0.575	ENB PHY Txed	57	5	0	2	0	0	SIB1
0.58	ENB PHY Txed	58	0	0	2	0	0	MIB
0.585	ENB PHY Txed	58	5	0	2	0	0	SIB1
0.59	ENB PHY Txed	59	0	0	2	0	0	MIB
0.595	ENB PHY Txed	59	5	0	2	0	0	SIB1
0.6	ENB PHY Txed	60	0	0	2	0	0	MIB
0.605	ENB PHY Txed	60	5	0	2	0	0	SIB1
0.606	ENB PHY Txed	60	6	0	2	0	0	UL_UCI
0.61	ENB PHY Txed	61	0	0	2	0	0	MIB
0.611	ENB PHY Txed	61	1	0	2	0	0	UL_UCI
0.615	ENB PHY Txed	61	5	0	2	0	0	SIB1
0.616	ENB PHY Txed	61	6	0	2	0	0	UL_UCI
0.62	ENB PHY Txed	62	0	0	2	0	0	MIB
0.621	ENB PHY Txed	62	1	0	2	0	0	UL_UCI
0.625	ENB PHY Txed	62	5	0	2	0	0	SIB1
0.63	ENB PHY Txed	63	0	0	2	0	0	MIB
0.635	ENB PHY Txed	63	5	0	2	0	0	SIB1
0.64	ENB PHY Txed	64	0	0	2	0	0	MIB
0.645	ENB PHY Txed	64	5	0	2	0	0	SIB1
0.645	ENB PHY Txed	64	5	0	2	0	0	UL_UCI
0.65	ENB PHY Txed	65	0	0	2	0	0	MIB
0.655	ENB PHY Txed	65	5	0	2	0	0	SIB1
0.66	ENB PHY Txed	66	0	0	2	0	0	MIB
0.665	ENB PHY Txed	66	5	0	2	0	0	SIB1
0.67	ENB PHY Txed	67	0	0	2	0	0	MIB
0.675	ENB PHY Txed	67	5	0	2	0	0	SIB1
0.68	ENB PHY Txed	68	0	0	2	0	0	MIB
0.685	ENB PHY Txed	68	5	0	2	0	0	SIB1
0.69	ENB PHY Txed	69	0	0	2	0	0	MIB
0.695	ENB PHY Txed	69	5	0	2	0	0	SIB1
0.7	ENB PHY Txed	70	0	0	2	0	0	MIB
0.705	ENB PHY Txed	70	5	0	2	0	0	SIB1
0.71	ENB PHY Txed	71	0	0	2	0	0	MIB
0.715	ENB PHY Txed	71	5	0	2	0	0	SIB1
0.72	ENB PHY Txed	72	0	0	2	0	0	MIB
0.725	ENB PHY Txed	72	5	0	2	0	0	UL_UCI
0.725	ENB PHY Txed	72	5	0	2	0	0	SIB1
0.73	ENB PHY Txed	73	0	0	2	0	0	MIB
0.735	ENB PHY Txed	73	5	0	2	0	0	SIB1
0.74	ENB PHY Txed	74	0	0	2	0	0	MIB
0.745	ENB PHY Txed	74	5	0	2	0	0	SIB1
0.75	ENB PHY Txed	75	0	0	2	0	0	MIB
0.755	ENB PHY Txed	75	5	0	2	0	0	SIB1
0.76	ENB PHY Txed	76	0	0	2	0	0	MIB
0.765	ENB PHY Txed	76	5	0	2	0	0	SIB1
0.77	ENB PHY Txed	77	0	0	2	0	0	MIB
0.775	ENB PHY Txed	77	5	0	2	0	0	SIB1
0.78	ENB PHY Txed	78	0	0	2	0	0	MIB
0.785	ENB PHY Txed	78	5	0	2	0	0	SIB1
0.79	ENB PHY Txed	79	0	0	2	0	0	MIB
0.795	ENB PHY Txed	79	5	0	2	0	0	SIB1
0.8	ENB PHY Txed	80	0	0	2	0	0	MIB
0.805	ENB PHY Txed	80	5	0	2	0	0	SIB1
0.805	ENB PHY Txed	80	5	0	2	0	0	UL_UCI
0.81	ENB PHY Txed	81	0	0	2	0	0	MIB
0.815	ENB PHY Txed	81	5	0	2	0	0	SIB1
0.82	ENB PHY Txed	82	0	0	2	0	0	MIB
0.825	ENB PHY Txed	82	5	0	2	0	0	SIB1
0.83	ENB PHY Txed	83	0	0	2	0	0	MIB
0.835	ENB PHY Txed	83	5	0	2	0	0	SIB1
0.84	ENB PHY Txed	84	0	0	2	0	0	MIB
0.845	ENB PHY Txed	84	5	0	2	0	0	SIB1
0.85	ENB PHY Txed	85	0	0	2	0	0	MIB
0.855	ENB PHY Txed	85	5	0	2	0	0	SIB1
0.86	ENB PHY Txed	86	0	0	2	0	0	MIB
0.865	ENB PHY Txed	86	5	0	2	0	0	SIB1
0.87	ENB PHY Txed	87	0	0	2	0	0	MIB
0.875	ENB PHY Txed	87	5	0	2	0	0	SIB1
0.88	ENB PHY Txed	88	0	0	2	0	0	MIB
0.885	ENB PHY Txed	88	5	0	2	0	0	UL_UCI
0.885	ENB PHY Txed	88	5	0	2	0	0	SIB1
0.89	ENB PHY Txed	89	0	0	2	0	0	MIB
0.895	ENB PHY Txed	89	5	0	2	0	0	SIB1
0.9	ENB PHY Txed	90	0	0	2	0	0	MIB
0.905	ENB PHY Txed	90	5	0	2	0	0	SIB1
0.91	ENB PHY Txed	91	0	0	2	0	0	MIB
0.915	ENB PHY Txed	91	5	0	2	0	0	SIB1
0.92	ENB PHY Txed	92	0	0	2	0	0	MIB
0.925	ENB PHY Txed	92	5	0	2	0	0	SIB1
0.93	ENB PHY Txed	93	0	0	2	0	0	MIB
0.935	ENB PHY Txed	93	5	0	2	0	0	SIB1
0.94	ENB PHY Txed	94	0	0	2	0	0	MIB
0.945	ENB PHY Txed	94	5	0	2	0	0	SIB1
0.95	ENB PHY Txed	95	0	0	2	0	0	MIB
0.955	ENB PHY Txed	95	5	0	2	0	0	SIB1
0.96	ENB PHY Txed	96	0	0	2	0	0	MIB
0.965	ENB PHY Txed	96	5	0	2	0	0	SIB1
0.965	ENB PHY Txed	96	5	0	2	0	0	UL_UCI
0.97	ENB PHY Txed	97	0	0	2	0	0	MIB
0.975	ENB PHY Txed	97	5	0	2	0	0	SIB1
0.98	ENB PHY Txed	98	0	0	2	0	0	MIB
0.985	ENB PHY Txed	98	5	0	2	0	0	SIB1
0.99	ENB PHY Txed	99	0	0	2	0	0	MIB
0.995	ENB PHY Txed	99	5	0	2	0	0	SIB1
1	ENB PHY Txed	100	0	0	2	0	0	MIB
1.005	ENB PHY Txed	100	5	0	2	0	0	SIB1
1.01	ENB PHY Txed	101	0	0	2	0	0	MIB
1.015	ENB PHY Txed	101	5	0	2	0	0	SIB1
1.02	ENB PHY Txed	102	0	0	2	0	0	MIB
1.025	ENB PHY Txed	102	5	0	2	0	0	SIB1
1.03	ENB PHY Txed	103	0	0	2	0	0	MIB
1.035	ENB PHY Txed	103	5	0	2	0	0	SIB1
1.04	ENB PHY Txed	104	0	0	2	0	0	MIB
1.045	ENB PHY Txed	104	5	0	2	0	0	SIB1
1.045	ENB PHY Txed	104	5	0	2	0	0	UL_UCI
1.05	ENB PHY Txed	105	0	0	2	0	0	MIB
1.055	ENB PHY Txed	105	5	0	2	0	0	SIB1
1.06	ENB PHY Txed	106	0	0	2	0	0	MIB
1.065	ENB PHY Txed	106	5	0	2	0	0	SIB1
1.07	ENB PHY Txed	107	0	0	2	0	0	MIB
1.075	ENB PHY Txed	107	5	0	2	0	0	SIB1
1.08	ENB PHY Txed	108	0	0	2	0	0	MIB
1.085	ENB PHY Txed	108	5	0	2	0	0	SIB1
1.09	ENB PHY Txed	109	0	0	2	0	0	MIB
1.095	ENB PHY Txed	109	5	0	2	0	0	SIB1
1.1	ENB PHY Txed	110	0	0	2	0	0	MIB
1.105	ENB PHY Txed	110	5	0	2	0	0	SIB1
1.11	ENB PHY Txed	111	0	0	2	0	0	MIB
1.115	ENB PHY Txed	111	5	0	2	0	0	SIB1
1.12	ENB PHY Txed	112	0	0	2	0	0	MIB
1.125	ENB PHY Txed	112	5	0	2	0	0	UL_UCI
1.125	ENB PHY Txed	112	5	0	2	0	0	SIB1
1.13	ENB PHY Txed	113	0	0	2	0	0	MIB
1.135	ENB PHY Txed	113	5	0	2	0	0	SIB1
1.14	ENB PHY Txed	114	0	0	2	0	0	MIB
1.145	ENB PHY Txed	114	5	0	2	0	0	SIB1
1.15	ENB PHY Txed	115	0	0	2	0	0	MIB
1.155	ENB PHY Txed	115	5	0	2	0	0	SIB1
1.16	ENB PHY Txed	116	0	0	2	0	0	MIB
1.165	ENB PHY Txed	116	5	0	2	0	0	SIB1
1.17	ENB PHY Txed	117	0	0	2	0	0	MIB
1.175	ENB PHY Txed	117	5	0	2	0	0	SIB1
1.18	ENB PHY Txed	118	0	0	2	0	0	MIB
1.185	ENB PHY Txed	118	5	0	2	0	0	SIB1
1.19	ENB PHY Txed	119	0	0	2	0	0	MIB
1.195	ENB PHY Txed	119	5	0	2	0	0	SIB1
1.2	ENB PHY Txed	120	0	0	2	0	0	MIB
1.205	ENB PHY Txed	120	5	0	2	0	0	SIB1
1.205	ENB PHY Txed	120	5	0	2	0	0	UL_UCI
1.21	ENB PHY Txed	121	0	0	2	0	0	MIB
1.215	ENB PHY Txed	121	5	0	2	0	0	SIB1
1.22	ENB PHY Txed	122	0	0	2	0	0	MIB
1.225	ENB PHY Txed	122	5	0	2	0	0	SIB1
1.23	ENB PHY Txed	123	0	0	2	0	0	MIB
1.235	ENB PHY Txed	123	5	0	2	0	0	SIB1
1.24	ENB PHY Txed	124	0	0	2	0	0	MIB
1.245	ENB PHY Txed	124	5	0	2	0	0	SIB1
1.25	ENB PHY Txed	125	0	0	2	0	0	MIB
1.255	ENB PHY Txed	125	5	0	2	0	0	SIB1
1.26	ENB PHY Txed	126	0	0	2	0	0	MIB
1.265	ENB PHY Txed	126	5	0	2	0	0	SIB1
1.27	ENB PHY Txed	127	0	0	2	0	0	MIB
1.275	ENB PHY Txed	127	5	0	2	0	0	SIB1
1.28	ENB PHY Txed	128	0	0	2	0	0	MIB
1.285	ENB PHY Txed	128	5	0	2	0	0	SIB1
1.285	ENB PHY Txed	128	5	0	2	0	0	UL_UCI
1.29	ENB PHY Txed	129	0	0	2	0	0	MIB
1.295	ENB PHY Txed	129	5	0	2	0	0	SIB1
1.3	ENB PHY Txed	130	0	0	2	0	0	MIB
1.305	ENB PHY Txed	130	5	0	2	0	0	SIB1
1.31	ENB PHY Txed	131	0	0	2	0	0	MIB
1.315	ENB PHY Txed	131	5	0	2	0	0	SIB1
1.32	ENB PHY Txed	132	0	0	2	0	0	MIB
1.325	ENB PHY Txed	132	5	0	2	0	0	SIB1
1.33	ENB PHY Txed	133	0	0	2	0	0	MIB
1.335	ENB PHY Txed	133	5	0	2	0	0	SIB1
1.34	ENB PHY Txed	134	0	0	2	0	0	MIB
1.345	ENB PHY Txed	134	5	0	2	0	0	SIB1
1.35	ENB PHY Txed	135	0	0	2	0	0	MIB
1.355	ENB PHY Txed	135	5	0	2	0	0	SIB1
1.36	ENB PHY Txed	136	0	0	2	0	0	MIB
1.365	ENB PHY Txed	136	5	0	2	0	0	UL_UCI
1.365	ENB PHY Txed	136	5	0	2	0	0	SIB1
1.37	ENB PHY Txed	137	0	0	2	0	0	MIB
1.375	ENB PHY Txed	137	5	0	2	0	0	SIB1
1.38	ENB PHY Txed	138	0	0	2	0	0	MIB
1.385	ENB PHY Txed	138	5	0	2	0	0	SIB1
1.39	ENB PHY Txed	139	0	0	2	0	0	MIB
1.395	ENB PHY Txed	139	5	0	2	0	0	SIB1
1.4	ENB PHY Txed	140	0	0	2	0	0	MIB
1.405	ENB PHY Txed	140	5	0	2	0	0	SIB1
1.41	ENB PHY Txed	141	0	0	2	0	0	MIB
1.415	ENB PHY Txed	141	5	0	2	0	0	SIB1
1.42	ENB PHY Txed	142	0	0	2	0	0	MIB
1.425	ENB PHY Txed	142	5	0	2	0	0	SIB1
1.43	ENB PHY Txed	143	0	0	2	0	0	MIB
1.435	ENB PHY Txed	143	5	0	2	0	0	SIB1
1.44	ENB PHY Txed	144	0	0	2	0	0	MIB
1.445	ENB PHY Txed	144	5	0	2	0	0	UL_UCI
1.445	ENB PHY Txed	144	5	0	2	0	0	SIB1
1.45	ENB PHY Txed	145	0	0	2	0	0	MIB
1.455	ENB PHY Txed	145	5	0	2	0	0	SIB1
1.46	ENB PHY Txed	146	0	0	2	0	0	MIB
1.465	ENB PHY Txed	146	5	0	2	0	0	SIB1
1.47	ENB PHY Txed	147	0	0	2	0	0	MIB
1.475	ENB PHY Txed	147	5	0	2	0	0	SIB1
1.48	ENB PHY Txed	148	0	0	2	0	0	MIB
1.485	ENB PHY Txed	148	5	0	2	0	0	SIB1
1.49	ENB PHY Txed	149	0	0	2	0	0	MIB
1.495	ENB PHY Txed	149	5	0	2	0	0	SIB1
1.5	ENB PHY Txed	150	0	0	2	0	0	MIB
1.505	ENB PHY Txed	150	5	0	2	0	0	SIB1
1.51	ENB PHY Txed	151	0	0	2	0	0	MIB
1.515	ENB PHY Txed	151	5	0	2	0	0	SIB1
1.52	ENB PHY Txed	152	0	0	2	0	0	MIB
1.525	ENB PHY Txed	152	5	0	2	0	0	UL_UCI
1.525	ENB PHY Txed	152	5	0	2	0	0	SIB1
1.53	ENB PHY Txed	153	0	0	2	0	0	MIB
1.535	ENB PHY Txed	153	5	0	2	0	0	SIB1
1.54	ENB PHY Txed	154	0	0	2	0	0	MIB
1.545	ENB PHY Txed	154	5	0	2	0	0	SIB1
1.55	ENB PHY Txed	155	0	0	2	0	0	MIB
1.555	ENB PHY Txed	155	5	0	2	0	0	SIB1
1.56	ENB PHY Txed	156	0	0	2	0	0	MIB
1.565	ENB PHY Txed	156	5	0	2	0	0	SIB1
1.57	ENB PHY Txed	157	0	0	2	0	0	MIB
1.575	ENB PHY Txed	157	5	0	2	0	0	SIB1
1.58	ENB PHY Txed	158	0	0	2	0	0	MIB
1.585	ENB PHY Txed	158	5	0	2	0	0	SIB1
1.59	ENB PHY Txed	159	0	0	2	0	0	MIB
1.595	ENB PHY Txed	159	5	0	2	0	0	SIB1
1.6	ENB PHY Txed	160	0	0	2	0	0	MIB
1.605	ENB PHY Txed	160	5	0	2	0	0	SIB1
1.605	ENB PHY Txed	160	5	0	2	0	0	UL_UCI
1.61	ENB PHY Txed	161	0	0	2	0	0	MIB
1.615	ENB PHY Txed	161	5	0	2	0	0	SIB1
1.62	ENB PHY Txed	162	0	0	2	0	0	MIB
1.625	ENB PHY Txed	162	5	0	2	0	0	SIB1
1.63	ENB PHY Txed	163	0	0	2	0	0	MIB
1.635	ENB PHY Txed	163	5	0	2	0	0	SIB1
1.64	ENB PHY Txed	164	0	0	2	0	0	MIB
1.645	ENB PHY Txed	164	5	0	2	0	0	SIB1
1.65	ENB PHY Txed	165	0	0	2	0	0	MIB
1.655	ENB PHY Txed	165	5	0	2	0	0	SIB1
1.66	ENB PHY Txed	166	0	0	2	0	0	MIB
1.665	ENB PHY Txed	166	5	0	2	0	0	SIB1
1.67	ENB PHY Txed	167	0	0	2	0	0	MIB
1.675	ENB PHY Txed	167	5	0	2	0	0	SIB1
1.68	ENB PHY Txed	168	0	0	2	0	0	MIB
1.685	ENB PHY Txed	168	5	0	2	0	0	UL_UCI
1.685	ENB PHY Txed	168	5	0	2	0	0	SIB1
1.69	ENB PHY Txed	169	0	0	2	0	0	MIB
1.695	ENB PHY Txed	169	5	0	2	0	0	SIB1
1.7	ENB PHY Txed	170	0	0	2	0	0	MIB
1.705	ENB PHY Txed	170	5	0	2	0	0	SIB1
1.71	ENB PHY Txed	171	0	0	2	0	0	MIB
1.715	ENB PHY Txed	171	5	0	2	0	0	SIB1
1.72	ENB PHY Txed	172	0	0	2	0	0	MIB
1.725	ENB PHY Txed	172	5	0	2	0	0	SIB1
1.73	ENB PHY Txed	173	0	0	2	0	0	MIB
1.735	ENB PHY Txed	173	5	0	2	0	0	SIB1
1.74	ENB PHY Txed	174	0	0	2	0	0	MIB
1.745	ENB PHY Txed	174	5	0	2	0	0	SIB1
1.75	ENB PHY Txed	175	0	0	2	0	0	MIB
1.755	ENB PHY Txed	175	5	0	2	0	0	SIB1
1.76	ENB PHY Txed	176	0	0	2	0	0	MIB
1.765	ENB PHY Txed	176	5	0	2	0	0	UL_UCI
1.765	ENB PHY Txed	176	5	0	2	0	0	SIB1
1.77	ENB PHY Txed	177	0	0	2	0	0	MIB
1.775	ENB PHY Txed	177	5	0	2	0	0	SIB1
1.78	ENB PHY Txed	178	0	0	2	0	0	MIB
1.785	ENB PHY Txed	178	5	0	2	0	0	SIB1
1.79	ENB PHY Txed	179	0	0	2	0	0	MIB
1.795	ENB PHY Txed	179	5	0	2	0	0	SIB1
1.8	ENB PHY Txed	180	0	0	2	0	0	MIB
1.805	ENB PHY Txed	180	5	0	2	0	0	SIB1
1.81	ENB PHY Txed	181	0	0	2	0	0	MIB
1.815	ENB PHY Txed	181	5	0	2	0	0	SIB1
1.82	ENB PHY Txed	182	0	0	2	0	0	MIB
1.825	ENB PHY Txed	182	5	0	2	0	0	SIB1
1.83	ENB PHY Txed	183	0	0	2	0	0	MIB
1.835	ENB PHY Txed	183	5	0	2	0	0	SIB1
1.84	ENB PHY Txed	184	0	0	2	0	0	MIB
1.845	ENB PHY Txed	184	5	0	2	0	0	SIB1
1.845	ENB PHY Txed	184	5	0	2	0	0	UL_UCI
1.85	ENB PHY Txed	185	0	0	2	0	0	MIB
1.855	ENB PHY Txed	185	5	0	2	0	0	SIB1
1.86	ENB PHY Txed	186	0	0	2	0	0	MIB
1.865	ENB PHY Txed	186	5	0	2	0	0	SIB1
1.87	ENB PHY Txed	187	0	0	2	0	0	MIB
1.875	ENB PHY Txed	187	5	0	2	0	0	SIB1
1.88	ENB PHY Txed	188	0	0	2	0	0	MIB
1.885	ENB PHY Txed	188	5	0	2	0	0	SIB1
1.89	ENB PHY Txed	189	0	0	2	0	0	MIB
1.895	ENB PHY Txed	189	5	0	2	0	0	SIB1
1.9	ENB PHY Txed	190	0	0	2	0	0	MIB
1.905	ENB PHY Txed	190	5	0	2	0	0	SIB1
1.91	ENB PHY Txed	191	0	0	2	0	0	MIB
1.915	ENB PHY Txed	191	5	0	2	0	0	SIB1
1.92	ENB PHY Txed	192	0	0	2	0	0	MIB
1.925	ENB PHY Txed	192	5	0	2	0	0	UL_UCI
1.925	ENB PHY Txed	192	5	0	2	0	0	SIB1
1.93	ENB PHY Txed	193	0	0	2	0	0	MIB
1.935	ENB PHY Txed	193	5	0	2	0	0	SIB1
1.94	ENB PHY Txed	194	0	0	2	0	0	MIB
1.945	ENB PHY Txed	194	5	0	2	0	0	SIB1
1.95	ENB PHY Txed	195	0	0	2	0	0	MIB
1.955	ENB PHY Txed	195	5	0	2	0	0	SIB1
1.96	ENB PHY Txed	196	0	0	2	0	0	MIB
1.965	ENB PHY Txed	196	5	0	2	0	0	SIB1
1.97	ENB PHY Txed	197	0	0	2	0	0	MIB
1.975	ENB PHY Txed	197	5	0	2	0	0	SIB1
1.98	ENB PHY Txed	198	0	0	2	0	0	MIB
1.985	ENB PHY Txed	198	5	0	2	0	0	SIB1
1.99	ENB PHY Txed	199	0	0	2	0	0	MIB
1.995	ENB PHY Txed	199	5	0	2	0	0	SIB1
2	ENB PHY Txed	200	0	0	2	0	0	MIB
2.005	ENB PHY Txed	200	5	0	2	0	0	SIB1
2.005	ENB PHY Txed	200	5	0	2	0	0	UL_UCI
2.01	ENB PHY Txed	201	0	0	2	0	0	MIB
2.015	ENB PHY Txed	201	5	0	2	0	0	SIB1
2.02	ENB PHY Txed	202	0	0	2	0	0	MIB
2.025	ENB PHY Txed	202	5	0	2	0	0	SIB1
2.03	ENB PHY Txed	203	0	0	2	0	0	MIB
2.035	ENB PHY Txed	203	5	0	2	0	0	SIB1
2.04	ENB PHY Txed	204	0	0	2	0	0	MIB
2.045	ENB PHY Txed	204	5	0	2	0	0	SIB1
2.05	ENB PHY Txed	205	0	0	2	0	0	MIB
2.055	ENB PHY Txed	205	5	0	2	0	0	SIB1
2.06	ENB PHY Txed	206	0	0	2	0	0	MIB
2.065	ENB PHY Txed	206	5	0	2	0	0	SIB1
2.07	ENB PHY Txed	207	0	0	2	0	0	MIB
2.075	ENB PHY Txed	207	5	0	2	0	0	SIB1
2.08	ENB PHY Txed	208	0	0	2	0	0	MIB
2.085	ENB PHY Txed	208	5	0	2	0	0	UL_UCI
2.085	ENB PHY Txed	208	5	0	2	0	0	SIB1
2.09	ENB PHY Txed	209	0	0	2	0	0	MIB
2.095	ENB PHY Txed	209	5	0	2	0	0	SIB1
2.1	ENB PHY Txed	210	0	0	2	0	0	MIB
2.105	ENB PHY Txed	210	5	0	2	0	0	SIB1
2.11	ENB PHY Txed	211	0	0	2	0	0	MIB
2.115	ENB PHY Txed	211	5	0	2	0	0	SIB1
